comment,nickname,rank,tilte 
fangzaorong3 发表于 2018-3-6 15:14常备口香糖是什么意思安全措施,CHARMdota,26,说起八分抽烟纹身女，我声音就很大了。
上个比赛要被踢了，没办法下外围，这个比赛不得想办法把钱补回来,johnjohnyo,22,头痛，VG到底是为什么成绩血崩？
话说现在换人还能换到谁，,Risanna,13,头痛，VG到底是为什么成绩血崩？
你说卖*就卖*了？？,天津裴勇俊,13,水友们，绝情吗，真的绝情吗？
哎。。。。。。。,小19,25,水友们，绝情吗，真的绝情吗？
c13033233818 发表于 2018-3-6 16:104W？？10000-5 X 8000？？？那你不是要了峰哥的老命？？？？优惠卷只是小僵尸专享，峰哥工作室员工属于正规军了,忽雨,22,【峰黑进来一下】如果威风八面工作室给你2万月薪让你黑...
处男才做选择,扭曲的温拿粉,14,【峰黑进来一下】如果威风八面工作室给你2万月薪让你黑...
白天黑峰哥，晚上洗地合理分配时间，美滋滋,last_one,15,【峰黑进来一下】如果威风八面工作室给你2万月薪让你黑...
纹身抽烟都是加分项  ,最后三个月,22,8分纹身抽烟女 和 4分乖乖女 你选哪个
这题明显是为难我老实人。,菜菜十,11,8分纹身抽烟女 和 4分乖乖女 你选哪个
猴子*笑，妮的名字代表一切,Claris,22,傻狗们，跟女孩聊天真的难吗?
能不能先教怎么加上微信，还没到学聊天的阶段啊,meteor_,21,傻狗们，跟女孩聊天真的难吗?
我他妈又不是傻逼,shaoruce,11,如果婚后发现老婆是les 你会离婚吗
来了来了,@0214,24,我要表白CN Dota，我要上头条！！！
lei了lei了,Grey_丶,22,我要表白CN Dota，我要上头条！！！
嗯            ,basara_y,11,我还有希望么，朋友们？
嗯。         ,nhzx120,15,我还有希望么，朋友们？
看到真难受，想到了前女友后来也是这么跟我说话的，当时真是心如刀绞啊,xigebie,14,我还有希望么，朋友们？
0分的怎么这么吊,测试玩家,13,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
赛老师谁都看不上啊，可惜没拿ti啊，当然是被下面八坑的,信仰粉无解,22,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
15107129559 发表于 2017-4-24 12:48真的不行啊，我不知道我之前用来登录的是不是规范的论坛账号，反正账号栏以前我填的就是我的个人设置里的 ...联系qq：97359276,杰米尼,1,超玩通行证升级改版公告！
EVANGELION:3.0 发表于 2017-4-24 19:04忘记论坛密码了怎么办啊……联系qq97359276,杰米尼,1,超玩通行证升级改版公告！
free4zhu 发表于 2018-3-6 15:51百度歌词是悠扬，我本来以为是优雅我是看赵雷演唱会视频配的歌词是优雅,别开枪！是我！,20,南方姑娘话不多笑起来是平静优雅，那么东百姑娘呢？
axx了解一下,Morning_Glory,23,南方姑娘话不多笑起来是平静优雅，那么东百姑娘呢？
又是我最喜欢的汤姆猫变态投票,XXKAWS,13,水友们有走过旱道吗？
又是我最喜欢的汤姆猫变态投票,邪颚泰迪,14,水友们有走过旱道吗？
来了来了,赤色天使,15,水友们有走过旱道吗？
 周五晚上操作一晚上，周六体育课，是挺累的呀。  ,DaXiguagua,21,水友们 我被绿了吗？
我感觉你事有点多啊,白马翰如,20,水友们 我被绿了吗？
周五晚上操作一晚上，周六体育课，是挺累的呀。,千坟冢,20,水友们 我被绿了吗？
峰哥希望把老陈小白鸽自觉离开dota2板块,wt931119,21,dota2的预算养着跳伞主播算不算打压dota2这个游戏
算（枫哥除外）,斜颚泰迪,14,dota2的预算养着跳伞主播算不算打压dota2这个游戏
算（枫哥除外）,我本无狂,15,dota2的预算养着跳伞主播算不算打压dota2这个游戏
有时候在B站看东西有画面，dan幕就刷表白XXX，我表白尼玛臭逼,HMNNM,22,为什么国内现在是个阿猫阿狗就有一堆粉丝呢
傻逼都学会上网了          ,sb死妈笑哈哈,15,为什么国内现在是个阿猫阿狗就有一堆粉丝呢
爱斯基毕业 发表于 2018-3-3 16:52能上的起网 还知道B站真的不算最底层的狗头人了 但是其他的没跟上。能上的起网 还知道B站的大部分层次也不高啊,MervYn1976,21,为什么国内现在是个阿猫阿狗就有一堆粉丝呢
萨特滚啊,eurus,14,说起八分抽烟纹身女，我声音就很大了。
fangzaorong3 发表于 2018-03-06 15:14 常备口香糖是什么意思随身携带套,jiliaomingyue,14,说起八分抽烟纹身女，我声音就很大了。
上个比赛要被踢了，没办法下外围，这个比赛不得想办法把钱补回来,一言不合,24,头痛，VG到底是为什么成绩血崩？
 上个比赛要被踢了，没办法下外围，这个比赛不得想办法把钱补回来,千坟冢,20,头痛，VG到底是为什么成绩血崩？
 上个比赛要被踢了，没办法下外围，这个比赛不得想办法把钱补回来,chende2002,24,头痛，VG到底是为什么成绩血崩？
大咕咕鸡,haly,13,水友们，绝情吗，真的绝情吗？
这人是条子吗？,fleshTrihard,15,水友们，绝情吗，真的绝情吗？
哎。。。。。。。,hercMoray,22,水友们，绝情吗，真的绝情吗？
左右互博          ,小号哥,24,【峰黑进来一下】如果威风八面工作室给你2万月薪让你黑...
 我全都要，蟹蟹,n十六夜咲夜,24,【峰黑进来一下】如果威风八面工作室给你2万月薪让你黑...
兄弟，我黑峰哥开玩笑的。当然去yyf工作室啦,小核桃,22,【峰黑进来一下】如果威风八面工作室给你2万月薪让你黑...
你上完8分纹身抽烟的，再找4分的不行吗,天才胖次少年11,14,8分纹身抽烟女 和 4分乖乖女 你选哪个
没有全部都要我投尼玛,一起修仙,15,8分纹身抽烟女 和 4分乖乖女 你选哪个
抽烟只能ban了,神临于此,20,8分纹身抽烟女 和 4分乖乖女 你选哪个
说八分就八分？,疯一般的影帝,22,傻狗们，跟女孩聊天真的难吗?
能不能先教怎么加上微信，还没到学聊天的阶段啊,ME1J,15,傻狗们，跟女孩聊天真的难吗?
你说八分就八分？,硬是要支付,13,傻狗们，跟女孩聊天真的难吗?
来了来了,大人渣,22,我要表白CN Dota，我要上头条！！！
我想上。。。。,丨红酒丶冰,24,我要表白CN Dota，我要上头条！！！
葛布好吧,Frogzemin,15,万合天宜那几个谁看着最想笑
 没希望了,扭曲的温拿粉,14,我还有希望么，朋友们？
恩           ,26216200,22,我还有希望么，朋友们？
熊弟 你这比我的还僵硬啊,ythythyth123,21,我还有希望么，朋友们？
“赛垃圾是个simawanyi狗杂种 有种打赢我爹一局再bb 我爹拿ti冠军你在家干嘛呢？”,秋叶原君,20,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
傻狗说得，窝赛垃圾说不得？,Syun0929,23,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
傻狗都是阴阳怪气的 赛垃圾太real了,热带雨林,23,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
不朽锅 发表于 2017-4-24 22:15360极速浏览器建议使用谷歌浏览器哦,杰米尼,1,超玩通行证升级改版公告！
什么情况了,素缨破月,12,超玩通行证升级改版公告！
看上去很厉害的样子,超级孙宝宝,3,超玩通行证升级改版公告！
大兄弟，你中午吃的啥，x都给你整坏了！,thbdy,13,南方姑娘话不多笑起来是平静优雅，那么东百姑娘呢？
大兄弟，你中午吃的啥，x都给你整坏了！,Diekiller,22,南方姑娘话不多笑起来是平静优雅，那么东百姑娘呢？
potatowolf 发表于 2018-3-6 15:53我是看赵雷演唱会视频配的歌词是优雅果然我以前唱的没错，赶紧编辑一下,我爱miss,23,南方姑娘话不多笑起来是平静优雅，那么东百姑娘呢？
又是我最喜欢的汤姆猫变态投票惹,开大嘘锤子,21,水友们有走过旱道吗？
又是我最喜欢的汤姆猫变态投票,John_Farrell,12,水友们有走过旱道吗？
#在这里快速回复#提交 (此为公开投票，其他人可看到您的投票项目),逆神路西法,26,水友们有走过旱道吗？
周五晚上操作一晚上，周六体育课，是挺累的呀。,有理实复,14,水友们 我被绿了吗？
lz你这情商，女朋友又这么爱玩。难了。,rep3nt,21,水友们 我被绿了吗？
周五晚上操作一晚上，周六体育课，是挺累的呀。 ,孟子翔,15,水友们 我被绿了吗？
算（枫哥除外）,田多宇光,14,dota2的预算养着跳伞主播算不算打压dota2这个游戏
算（枫哥除外）,John_Farrell,12,dota2的预算养着跳伞主播算不算打压dota2这个游戏
谁的预算？valve？douyu？,左王子兰,22,dota2的预算养着跳伞主播算不算打压dota2这个游戏
温拿论坛表示很赞,Qwertyztt,20,为什么国内现在是个阿猫阿狗就有一堆粉丝呢
痛经侍女 发表于 2018-3-3 14:52个人喜好没什么好不理解的，就像别人也不理解你一样，小众圈子有的是，有喝百事可乐的也有和崂山可乐的 ...这位熊迪说的是不错单纯归结为学历素养也太僵了,夜落星河,23,为什么国内现在是个阿猫阿狗就有一堆粉丝呢
伐木伐木,alsace518,15,说起八分抽烟纹身女，我声音就很大了。
charmstar 发表于 2018-3-6 15:15安全措施查木墩牛逼！,方凌,24,说起八分抽烟纹身女，我声音就很大了。
Risanna 发表于 2018-3-6 10:05话说现在换人还能换到谁，v社关闭啦转会窗，现在换积分清零,alsace518,15,头痛，VG到底是为什么成绩血崩？
上个比赛要被踢了，没办法下外围，这个比赛不得想办法把钱补回来,尘封你的笑,23,头痛，VG到底是为什么成绩血崩？
上个比赛要被踢了，没办法下外围，这个比赛不得想办法把钱补回来,天津裴勇俊,13,头痛，VG到底是为什么成绩血崩？
我YY无罪,虚空假面第六感,15,水友们，绝情吗，真的绝情吗？
什么意思 男主是jc?,Dle,15,水友们，绝情吗，真的绝情吗？
局里の大v？,且听风吟丶LeTi,12,水友们，绝情吗，真的绝情吗？
我全都要，蟹蟹          ,paxcb,21,【峰黑进来一下】如果威风八面工作室给你2万月薪让你黑...
当然是全都要然后拿出5000在sg找个傻狗两边带节奏自己拿剩下的钱赖皮,削谁说话,20,【峰黑进来一下】如果威风八面工作室给你2万月薪让你黑...
我全都要，蟹蟹,月不月,23,【峰黑进来一下】如果威风八面工作室给你2万月薪让你黑...
您已经投过票，谢谢您的参与,宇宙第一憋吹1,15,8分纹身抽烟女 和 4分乖乖女 你选哪个
车站偶遇漂亮妹子就上去搭讪……,隔壁薯片半价,22,傻狗们，跟女孩聊天真的难吗?
能不能先教怎么加上微信，还没到学聊天的阶段啊,MCqzhe,23,傻狗们，跟女孩聊天真的难吗?
来了来了,zhhzh0123,21,我要表白CN Dota，我要上头条！！！
柯达鸭007自笔,暮先生,24,万合天宜那几个谁看着最想笑
柯达独一档,学艺的xueyi,14,万合天宜那几个谁看着最想笑
嗯            ,带盾带奶百分百,20,我还有希望么，朋友们？
停止聊天，进入实战,sspace,22,我还有希望么，朋友们？
草他妈的逼,柚子控,24,我还有希望么，朋友们？
进击的BaKa 发表于 2018-2-26 21:17奇迹鳖是*瘤C，但不妨碍他是*瘤C中的NO.1啊。。不过等TB挨两刀，这版本目前的表现对*瘤C不是很友好啊 ...早就有奇迹是轮化200%的 但是影响他拿冠军吗？,搞死你个2b,23,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
奇迹哥打的这么菜，网上还一堆人吹，真的厉外拉同,一言不合,24,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
果然置顶帖容易被自动忽略,mycNo2,3,超玩通行证升级改版公告！
为啥要改啊  不过本身有论坛账号了   也早绑定过了- -,Risa,21,超玩通行证升级改版公告！
管理员大大，大号一直用的QQ登录，现在登不进了如何是好，大号就这么DEAD了吗？,银翼的维罗XI,12,超玩通行证升级改版公告！
大兄弟，你中午吃的啥，x都给你整坏了！,rva,15,南方姑娘话不多笑起来是平静优雅，那么东百姑娘呢？
  大兄弟，你中午吃的啥，x都给你整坏了！,带盾带奶百分百,20,南方姑娘话不多笑起来是平静优雅，那么东百姑娘呢？
南方四川妹子：大哥来耍一哈嘛,eurus,14,南方姑娘话不多笑起来是平静优雅，那么东百姑娘呢？
又是我最喜欢的汤姆猫变态投票,尘封你的笑,23,水友们有走过旱道吗？
又是我最喜欢的汤姆猫变态投票,一个匿名用户,13,水友们有走过旱道吗？
脏姆猫脏姆猫,eurus,14,水友们有走过旱道吗？
cc的sg 发表于 2018-3-6 15:22应该是，不过还有可能是你几把太大，女朋友受不了折腾一晚上  猴子*笑,我爱龙宝川,15,水友们 我被绿了吗？
周五晚上操作一晚上，周六体育课，是挺累的呀,MervYn1976,21,水友们 我被绿了吗？
喝的不省人事，没发生任何事,大兄弟抬一手,15,水友们 我被绿了吗？
峰哥希望把老陈小白鸽自觉离开dota2板块,少林寺俗家,22,dota2的预算养着跳伞主播算不算打压dota2这个游戏
如果不赚钱谁会买,Acesturntoban,15,dota2的预算养着跳伞主播算不算打压dota2这个游戏
,就爱xixi,14,其实我觉得哈利波特以及各种西方魔幻故事里最吊的
来了来了，真的来了,爆怼洋葱头,14,3月06日赛事预告：16点NaVi对阵VP
我表白尼玛臭逼,喧哗上等,23,为什么国内现在是个阿猫阿狗就有一堆粉丝呢
我念高中时都有两个初中女粉,圆鸟与帕克,13,为什么国内现在是个阿猫阿狗就有一堆粉丝呢
现在都是粉丝是傻逼，好骗钱，都学会经营粉丝了,aqishisi,12,为什么国内现在是个阿猫阿狗就有一堆粉丝呢
带了套又怎样 喝醉了还有功夫带套,专业ehome黑,20,说起八分抽烟纹身女，我声音就很大了。
不懂很不懂,随便注册一个号,22,说起八分抽烟纹身女，我声音就很大了。
charmstar 发表于 2018-3-6 15:15安全措施查木墩牛逼！,方凌,24,说起八分抽烟纹身女，我声音就很大了。
上个比赛要被踢了，没办法下外围，这个比赛不得想办法把钱补回来,sliversite,20,头痛，VG到底是为什么成绩血崩？
zr20061966 发表于 2018-3-6 09:28意思是下外围赚的比上个major亚军奖金二十万美刀还多？每个人扣税分教练俱乐部 不到4w刀  下个外围美滋滋 ,傻蛋蛋,22,头痛，VG到底是为什么成绩血崩？
编故事编起来了？,柚子控,24,水友们，绝情吗，真的绝情吗？
明显假的，扫黄怎么扫的？有金钱交易吗？编故事的也不用心,Dilemmazcy,21,水友们，绝情吗，真的绝情吗？
罗王分身不就行了,jhjhjhj,23,【峰黑进来一下】如果威风八面工作室给你2万月薪让你黑...
我他妈又不是傻逼～,神临于此,20,如果婚后发现老婆是les 你会离婚吗
这个b没点数啊,阿酥酥,14,一点b数送给大家，水友们周末愉快
柯达这逼现在干嘛去了？,jhjhjhj,23,万合天宜那几个谁看着最想笑
你看又有一个人被你帅哭了，今天我喽得挖要让你明白,江湖蛋疼人2,15,万合天宜那几个谁看着最想笑
叫兽有意思,Nemo_zcy,22,万合天宜那几个谁看着最想笑
宁死不当舔狗，加菲猫，实在想跟她耍朋友，就约她出来试试，这也不答应，那就蒜了吧,绿林好汉阿飞,22,我还有希望么，朋友们？
 这种如果有戏的话  那真是啥都有戏了 心里要有点B数啊楼主 下一个吧,三诉思愁四缠绵,21,我还有希望么，朋友们？
 傻狗说得，窝赛垃圾说不得？,achesonwang,22,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
傻狗说得，窝赛垃圾说不得？,鸦men,22,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
奇迹哥的荣誉应该是第一了吧？和4爷比怎么样？,594557774,15,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
15107129559 发表于 2017-4-24 12:48真的不行啊，我不知道我之前用来登录的是不是规范的论坛账号，反正账号栏以前我填的就是我的个人设置里的 ...如有问题请联系客服qq：97359276,杰米尼,1,超玩通行证升级改版公告！
15107129559 发表于 2017-4-24 12:48真的不行啊，我不知道我之前用来登录的是不是规范的论坛账号，反正账号栏以前我填的就是我的个人设置里的 ...如有问题请联系客服qq：97359276,杰米尼,1,超玩通行证升级改版公告！
大兄弟，你中午吃的啥，x都给你整坏了！,Maoyanan,15,南方姑娘话不多笑起来是平静优雅，那么东百姑娘呢？
大兄弟，你中午吃的啥，x都给你整坏了！,lollorraine,20,南方姑娘话不多笑起来是平静优雅，那么东百姑娘呢？
唉呀妈呀，你可逗死我了 ,wuli惠利,23,南方姑娘话不多笑起来是平静优雅，那么东百姑娘呢？
又是我最喜欢的汤姆猫变态投票惹,9191111,21,水友们有走过旱道吗？
 5年老包粉，8年老雪民，10年小尿布，300年老鳖孙,我爱龙宝川,15,水友们有走过旱道吗？
又是我最喜欢的汤姆猫变态投票,灵魂小粥手,12,水友们有走过旱道吗？
这种形态就算这次不绿下次也快了,脖子要断了,21,水友们 我被绿了吗？
周五晚上打她电话 听听她是不是在跑步 很喘,退役职业选手,22,水友们 我被绿了吗？
周五晚上先陪表弟，你可以加一个一起来啊,paxcb,21,水友们 我被绿了吗？
现在SG尽是讨论这些的了吗？,土逼No.1,15,dota2的预算养着跳伞主播算不算打压dota2这个游戏
峰哥希望小白鸽陈彦川滚去吃鸡区，下面8rotk滚去虎牙，自己和爱妃566买断比赛版权，独占斗鱼刀区,重感冒,14,dota2的预算养着跳伞主播算不算打压dota2这个游戏
加个亮，投票的人多点,小茗同学,22,dota2的预算养着跳伞主播算不算打压dota2这个游戏
#在这里快速回复#肯定选高分异种，能透就行,邪颚泰迪,14,其实我觉得哈利波特以及各种西方魔幻故事里最吊的
就爱xixi 发表于 2018-3-4 14:51大哥，您这是1分种族吧。,qwtyio,13,其实我觉得哈利波特以及各种西方魔幻故事里最吊的
精灵族透boom,Ed___,12,其实我觉得哈利波特以及各种西方魔幻故事里最吊的
leileleile,DooM__~,15,3月06日赛事预告：16点NaVi对阵VP
来了来了,魂の挽鸽,23,3月06日赛事预告：16点NaVi对阵VP
来了来了,我爱洗澡耶,22,3月06日赛事预告：16点NaVi对阵VP
现在直播这么赚钱。本科是个吊。出来还不是搬砖。,魔幻黄瓜,21,为什么国内现在是个阿猫阿狗就有一堆粉丝呢
我表白尼玛臭逼,重感冒,14,为什么国内现在是个阿猫阿狗就有一堆粉丝呢
现在都是粉丝是傻逼，好骗钱，都学会经营粉丝了,一言不合,24,为什么国内现在是个阿猫阿狗就有一堆粉丝呢
在知乎编故事不好吗？还来sg,jhjhjhj,23,说起八分抽烟纹身女，我声音就很大了。
查的出来个jb啊，隔断药拉满,孙5空,23,说起八分抽烟纹身女，我声音就很大了。
送多久外卖才能干一次8分抽烟纹身女？,我就来看看SG,14,说起八分抽烟纹身女，我声音就很大了。
上个比赛要被踢了，没办法下外围，这个比赛不得想办法把钱补回来,wt931119,21,头痛，VG到底是为什么成绩血崩？
Im狗头人，我意*无罪。,序曲太高,22,水友们，绝情吗，真的绝情吗？
编故事的也不用心,n十六夜咲夜,24,水友们，绝情吗，真的绝情吗？
 我他妈又不是傻逼～,Xfcmy,23,如果婚后发现老婆是les 你会离婚吗
 别yy惹！窝光是看妮yy都羡慕哭惹 ,似是故人來,20,如果婚后发现老婆是les 你会离婚吗
这个b没点b数啊,阿酥酥,14,一点b数送给大家，水友们周末愉快
这个b没点b数啊,逆神路西法,26,一点b数送给大家，水友们周末愉快
 还有人看这到处山寨的玩意吗？,justinzj,22,万合天宜那几个谁看着最想笑
还有人看这到处山寨，就靠声音大乱吼来逗人笑的玩意吗？,chenyuyi,21,万合天宜那几个谁看着最想笑
1.  标准懵逼理科男王大锤白客,MervYn1976,21,万合天宜那几个谁看着最想笑
 没希望了,Reason_7,22,我还有希望么，朋友们？
看不下去了兄弟，别聊了，自己滚，或者让她滚吧,a885110968,22,我还有希望么，朋友们？
嗯嗯嗯嗯,一言不合,24,我还有希望么，朋友们？
594557774 发表于 2018-2-26 23:44奇迹哥的荣誉应该是第一了吧？和4爷比怎么样？取决于你怎么看ti亚军，如果ti亚军不算荣誉，只算冠军那是ppy，四爷奇迹，kky哈哈明算的话，让我排是ppyti一冠两亚，一个特锦赛。四爷一冠两特锦赛。nv两人人组一冠两亚。kky哈哈明一冠一亚。奇迹一冠两特锦赛，然后是ti冠军，ti亚军再往后是特锦赛冠军，现在的major(甲级赛)冠军,霜之咏叹调,20,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
1.配 赛垃圾就是比奇迹憋吊，凭什么不能说 ,僵尸,12,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
EVANGELION:3.0 发表于 2017-4-24 19:04忘记论坛密码了怎么办啊……你可以直接用qq登录会提示绑定，按照步骤会直接绑定到你原有的账号,杰米尼,1,超玩通行证升级改版公告！
我的号   小9的尾巴  登陆不了了 ，能有解决的办法么,小九的尾巴,12,超玩通行证升级改版公告！
一直登录不上啊啊啊啊啊，别说手机和QQ了，我连微信和微博都绑定了，还是登不上啊啊啊啊http://bbs.sgamer.com/forum.php?mod=viewthread&tid=13349070&mobile=no,Somalian,23,超玩通行证升级改版公告！
 大兄弟，你中午吃的啥，x都给你整坏了！,来讲道理,21,南方姑娘话不多笑起来是平静优雅，那么东百姑娘呢？
唉呀妈呀，你可逗死我了,扭曲的温拿粉,14,南方姑娘话不多笑起来是平静优雅，那么东百姑娘呢？
大兄弟，你中午吃的啥，x都给你整坏了！,似是故人來,20,南方姑娘话不多笑起来是平静优雅，那么东百姑娘呢？
又是我最喜欢的汤姆猫变态投票,SwEet丹,20,水友们有走过旱道吗？
我第99喜欢的脏姆猫的投票,n十六夜咲夜,24,水友们有走过旱道吗？
你是真够事儿逼的，你女朋友脾气真够好,wkl1231,24,水友们 我被绿了吗？
讲道理我以前也是干什么都有计划的人计划如果被打断或者变化我会很烦躁（如果LZ女朋友也是这种人的话）后来因为我身边都是想到什么做什么的人我也想通了赖TM的,大面条,20,水友们 我被绿了吗？
4.  峰哥希望把老陈小白鸽自觉离开dota2板块        ,logly,23,dota2的预算养着跳伞主播算不算打压dota2这个游戏
算（枫哥除外）,来讲道理,21,dota2的预算养着跳伞主播算不算打压dota2这个游戏
刀斯林消费水平低没预算怪别人平台不投资  ,路痴八戒,14,dota2的预算养着跳伞主播算不算打压dota2这个游戏
西方类型的还是不太喜欢，看得比较少，还是喜欢东方类型,战神的神伤,22,其实我觉得哈利波特以及各种西方魔幻故事里最吊的
穴友们，种族隔离要考虑吗,thisisaMJ2,15,其实我觉得哈利波特以及各种西方魔幻故事里最吊的
不是我吹，我老婆就是精灵族的，有问题么,achesonwang,22,其实我觉得哈利波特以及各种西方魔幻故事里最吊的
LFY再见!!!!!,leonard852,20,3月06日赛事预告：16点NaVi对阵VP
我表白尼玛臭逼,logly,23,为什么国内现在是个阿猫阿狗就有一堆粉丝呢
编故事的也不用心,eurus,14,水友们，绝情吗，真的绝情吗？
来了来了,yourSwaTer,24,我要表白CN Dota，我要上头条！！！
我他妈又不是傻逼～,hh_relic,21,如果婚后发现老婆是les 你会离婚吗
梦里透批还差不多     ,McLovingYC,20,如果婚后发现老婆是les 你会离婚吗
天天意*这些,Cool1Master,12,如果婚后发现老婆是les 你会离婚吗
leileleile,嗖嗖嗖嘎嘎,14,一点b数送给大家，水友们周末愉快
果然是？！！,26216200,22,一点b数送给大家，水友们周末愉快
这个b没点b数啊,司徒仙人,15,一点b数送给大家，水友们周末愉快
 感觉柯达的表演有些借鉴年轻时的周星驰，特别是表情，不过确实有点神韵了。,最后三个月,22,万合天宜那几个谁看着最想笑
肯定是蠢爸爸系列啊,栩栩,15,万合天宜那几个谁看着最想笑
演刘备那个吧，其他都没感觉，那个如花只让人恶心,不可以哒,21,万合天宜那几个谁看着最想笑
这么敷衍，有没有希望你还用问吗,peng2386,21,我还有希望么，朋友们？
今晚透批吗嗯,sda5827031,21,我还有希望么，朋友们？
僵硬的一逼啊 说点有意思的话呀？她哪会在乎你干了些什么？,hangy,20,我还有希望么，朋友们？
资本从一来到人间，从头到脚，每个毛孔都留着鲜血和肮脏的东西。,MervYn1976,21,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
赛垃圾有点膨胀啊,MervYn1976,21,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
有几个C是赛垃圾看得起的？,lcyxyp1,20,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
不同种族的才刺激,@0214,24,其实我觉得哈利波特以及各种西方魔幻故事里最吊的
别意*了，能透其他种族高分雌*的人类哪个不是精英？起码远古萨特级别，狗头人就别做梦了。。。,ybyrahc,14,其实我觉得哈利波特以及各种西方魔幻故事里最吊的
来了来了,随便注册一个号,22,3月06日赛事预告：16点NaVi对阵VP
来了来了,knight3652307@1,22,3月06日赛事预告：16点NaVi对阵VP
上一下sg给他们整的明明白白的,dadiaoluoli,21,为什么国内现在是个阿猫阿狗就有一堆粉丝呢
来了来了,紫川秀、,14,我要表白CN Dota，我要上头条！！！
来 了            ,帝林,24,我要表白CN Dota，我要上头条！！！
我他妈又不是傻逼～,一个匿名用户,13,如果婚后发现老婆是les 你会离婚吗
 我他妈又不是傻逼～,千坟冢,20,如果婚后发现老婆是les 你会离婚吗
你tm把窝当傻逼？,deemo2333,11,如果婚后发现老婆是les 你会离婚吗
前面三张不咋滴啊,力灬多,15,一点b数送给大家，水友们周末愉快
leileleile,必要以上的兄控,14,一点b数送给大家，水友们周末愉快
柯达，笑得太gay了,一言不合,24,万合天宜那几个谁看着最想笑
王争扬的爸爸 发表于 2018-3-5 15:49子墨是个渣男，这个比是万合天宜的自走交配机，然后这个比还喜欢女装，他扮女装特别像蓧田步美卧槽。。。。 ...子墨好像还和阿布搞过?,lxaxsh,21,万合天宜那几个谁看着最想笑
看到真难受，想到了前女友后来也是这么跟我说话的，当时真是心如刀绞啊,peng2386,21,我还有希望么，朋友们？
88 burden      ,炫酷伐木机,23,我还有希望么，朋友们？
只诺加奈 发表于 2018-2-26 21:30讲道理，塞辣鸡从在lgd的时候就看不起奇迹憋了好吧，我记得那时候major在春节后然后就lgd内战挺进第二轮被 ...一把水人把他TB卵子都打boom了，一个人当着5个人面杀了对面人还跑了，当然气啊,月半小崇凯BOT,12,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
傻狗说得，窝赛垃圾说不得？,NB_死神镰刀,22,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
傻狗说得，窝赛垃圾说不得？,丨丶风云灬诀,24,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
2.  肯定选高分异种，能透就行,君豪铁粉,15,其实我觉得哈利波特以及各种西方魔幻故事里最吊的
狗头人同族都透不了，还想透异族？,paxcb,21,其实我觉得哈利波特以及各种西方魔幻故事里最吊的
来了来了          ,潮汐哥哥,22,3月06日赛事预告：16点NaVi对阵VP
leileleile,潮汐哥哥,22,3月06日赛事预告：16点NaVi对阵VP
来了来了,求一胜TT,12,我要表白CN Dota，我要上头条！！！
来了来了,xslytt88,12,我要表白CN Dota，我要上头条！！！
我他妈又不是傻逼～,wt931119,21,如果婚后发现老婆是les 你会离婚吗
我他妈又不是傻逼～,MCqzhe,23,如果婚后发现老婆是les 你会离婚吗
hello？？？,藤原拓海,14,一点b数送给大家，水友们周末愉快
来了来了,karoom,13,一点b数送给大家，水友们周末愉快
lei了lei了,长风冷楼,13,一点b数送给大家，水友们周末愉快
柯达鸭007自笔,wt931119,21,万合天宜那几个谁看着最想笑
柯达鸭007自笔,一起修仙,15,万合天宜那几个谁看着最想笑
凭什么看得起鳖族,935609124,14,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
同族都透不了，还想透异族？,热带雨林,23,其实我觉得哈利波特以及各种西方魔幻故事里最吊的
。。。可以的。,马小虎不马虎,23,其实我觉得哈利波特以及各种西方魔幻故事里最吊的
来了来了,jfengop,15,3月06日赛事预告：16点NaVi对阵VP
还有奖励，来了来了,gengar109,13,3月06日赛事预告：16点NaVi对阵VP
这也可以？,hanbinyu12,12,我要表白CN Dota，我要上头条！！！
想让可能偷偷上sg暗中观察的选手们看到你支持的文字吗？,Jsc,23,我要表白CN Dota，我要上头条！！！
这条件tm明显就是为了和你3p假装les吧,小安,24,如果婚后发现老婆是les 你会离婚吗
这哪是les啊，这是两个都想嫁给你吧，还每周选一个。。。。,Just93HOLD,15,如果婚后发现老婆是les 你会离婚吗
这个b没点b数啊,Nemo_zcy,22,一点b数送给大家，水友们周末愉快
是小翅膀吗,小郭襄,23,一点b数送给大家，水友们周末愉快
